CustomerID,Recency,Frequency,Monetary,r_score,f_score,m_score,RFM_score,segment,important
15674,73,5,1744.02,2,3,4,234,Loyal Customers,10
15067,78,3,1744.76,2,1,4,214,Customers Needing Attention,6
12523,19,11,1745.57,4,5,4,454,Champions,11
13808,6,5,1747.66,5,3,4,534,Loyal Customers,10
12645,34,4,1755.38,3,2,4,324,Loyal Customers,10
12349,19,1,1757.55,4,1,4,414,Potential Loyalist,9
15220,52,6,1758.92,3,3,4,334,Loyal Customers,10
12823,75,5,1759.5,2,3,4,234,Loyal Customers,10
12424,163,2,1760.96,2,1,4,214,Customers Needing Attention,6
16751,31,1,1764.72,4,1,4,414,Potential Loyalist,9
14621,1,5,1765.76,5,3,4,534,Loyal Customers,10
15594,16,5,1767.53,4,3,4,434,Loyal Customers,10
15864,22,6,1769.78,4,3,4,434,Loyal Customers,10
16681,73,6,1770.34,2,3,4,234,Loyal Customers,10
14387,33,3,1770.56,3,1,4,314,Potential Loyalist,9
17754,1,5,1772.26,5,3,4,534,Loyal Customers,10
16841,37,6,1774.62,3,3,4,334,Loyal Customers,10
16719,15,7,1777.67,4,4,4,444,Champions,11
17092,50,4,1777.78,3,2,4,324,Loyal Customers,10
14215,12,6,1777.92,5,3,4,534,Loyal Customers,10
16380,61,1,1780.59,3,1,4,314,Potential Loyalist,9
15260,100,7,1780.77,2,4,4,244,Loyal Customers,10
13481,46,5,1781.06,3,3,4,334,Loyal Customers,10
17705,3,9,1781.12,5,4,4,544,Champions,11
17629,6,8,1784.12,5,4,4,544,Champions,11
14935,297,1,1784.71,1,1,4,114,At Risk,4
14608,4,4,1785.15,5,2,4,524,Loyal Customers,10
13510,1,4,1785.16,5,2,4,524,Loyal Customers,10
13875,54,5,1786.79,3,3,4,334,Loyal Customers,10
17663,26,7,1788.27,4,4,4,444,Champions,11
17648,61,4,1789.55,3,2,4,324,Loyal Customers,10
18179,9,6,1793.17,5,3,4,534,Loyal Customers,10
18235,72,3,1796.48,2,1,4,214,Customers Needing Attention,6
12348,75,4,1797.24,2,2,4,224,Loyal Customers,10
17750,5,9,1797.57,5,4,4,544,Champions,11
13196,11,4,1797.78,5,2,4,524,Loyal Customers,10
13562,82,3,1799.33,2,1,4,214,Customers Needing Attention,6
16249,53,5,1800.07,3,3,4,334,Loyal Customers,10
15812,107,5,1801.14,2,3,4,234,Loyal Customers,10
14305,71,3,1803.76,3,1,4,314,Potential Loyalist,9
12381,5,5,1803.96,5,3,4,534,Loyal Customers,10
13048,14,4,1805.91,4,2,4,424,Loyal Customers,10
17702,30,4,1807.87,4,2,4,424,Loyal Customers,10
16979,4,6,1809.05,5,3,4,534,Loyal Customers,10
16474,7,7,1811.47,5,4,4,544,Champions,11
14533,25,7,1812.62,4,4,4,444,Champions,11
17873,80,5,1814.76,2,3,4,234,Loyal Customers,10
16201,3,4,1821.52,5,2,4,524,Loyal Customers,10
16169,8,4,1822.97,5,2,4,524,Loyal Customers,10
16153,50,5,1824.23,3,3,4,334,Loyal Customers,10
18122,8,6,1826.21,5,3,4,534,Loyal Customers,10
15203,26,6,1827.8,4,3,4,434,Loyal Customers,10
16152,269,1,1829.04,1,1,4,114,At Risk,4
13650,17,6,1831.24,4,3,4,434,Loyal Customers,10
18287,43,3,1837.28,3,1,4,314,Potential Loyalist,9
14459,155,1,1837.92,2,1,4,214,Customers Needing Attention,6
17519,17,6,1839.07,4,3,4,434,Loyal Customers,10
14216,3,4,1839.3,5,2,4,524,Loyal Customers,10
12383,185,5,1839.31,1,3,4,134,At Risk,4
16455,64,7,1841.18,3,4,4,344,Loyal Customers,10
16102,42,3,1842.14,3,1,4,314,Potential Loyalist,9
17015,29,3,1842.56,4,1,4,414,Potential Loyalist,9
12950,2,3,1843.0,5,1,4,514,Potential Loyalist,9
17469,16,5,1843.06,4,3,4,434,Loyal Customers,10
18180,5,6,1843.75,5,3,4,534,Loyal Customers,10
12423,1,8,1849.11,5,4,4,544,Champions,11
13421,40,2,1851.08,3,1,4,314,Potential Loyalist,9
17422,16,6,1853.13,4,3,4,434,Loyal Customers,10
12963,8,8,1856.63,5,4,4,544,Champions,11
13890,1,10,1860.86,5,5,4,554,Champions,11
14887,79,1,1862.0,2,1,4,214,Customers Needing Attention,6
17738,19,4,1863.35,4,2,4,424,Loyal Customers,10
13982,39,4,1865.06,3,2,4,324,Loyal Customers,10
17787,153,4,1865.19,2,2,4,224,Loyal Customers,10
14524,32,9,1867.68,4,4,4,444,Champions,11
16986,30,2,1873.2,4,1,4,414,Potential Loyalist,9
17293,8,9,1875.11,5,4,4,544,Champions,11
15367,57,4,1877.59,3,2,4,324,Loyal Customers,10
15157,4,3,1879.84,5,1,4,514,Potential Loyalist,9
16128,18,5,1880.22,4,3,4,434,Loyal Customers,10
16170,51,6,1880.42,3,3,4,334,Loyal Customers,10
17463,16,5,1881.36,4,3,4,434,Loyal Customers,10
12853,135,6,1881.7,2,3,4,234,Loyal Customers,10
15641,105,4,1887.2,2,2,4,224,Loyal Customers,10
12371,45,2,1887.96,3,1,4,314,Potential Loyalist,9
14934,82,2,1888.84,2,1,4,214,Customers Needing Attention,6
17870,2,12,1889.4,5,5,4,554,Champions,11
15021,9,9,1891.58,5,4,4,544,Champions,11
16942,13,9,1894.11,5,4,4,544,Champions,11
13725,50,8,1897.31,3,4,4,344,Loyal Customers,10
12762,8,2,1898.52,5,1,4,514,Potential Loyalist,9
14210,106,6,1900.89,2,3,4,234,Loyal Customers,10
16938,9,4,1903.13,5,2,4,524,Loyal Customers,10
14250,7,3,1904.05,5,1,4,514,Potential Loyalist,9
15819,49,4,1905.45,3,2,4,324,Loyal Customers,10
16150,43,5,1906.07,3,3,4,334,Loyal Customers,10
17228,16,8,1906.09,4,4,4,444,Champions,11
14409,71,6,1908.25,3,3,4,334,Loyal Customers,10
16426,2,10,1908.25,5,5,4,554,Champions,11
14285,21,4,1910.01,4,2,4,424,Loyal Customers,10
12457,66,7,1917.78,3,4,4,344,Loyal Customers,10
15814,17,4,1919.23,4,2,4,424,Loyal Customers,10
12674,39,4,1919.7,3,2,4,324,Loyal Customers,10
16983,13,7,1920.2,5,4,4,544,Champions,11
15351,12,7,1921.51,5,4,4,544,Champions,11
15518,64,8,1921.6,3,4,4,344,Loyal Customers,10
13246,18,6,1922.1,4,3,4,434,Loyal Customers,10
12528,9,6,1922.28,5,3,4,534,Loyal Customers,10
14217,2,17,1925.36,5,5,4,554,Champions,11
14655,8,4,1930.15,5,2,4,524,Loyal Customers,10
14978,72,5,1931.42,2,3,4,234,Loyal Customers,10
14472,104,8,1936.84,2,4,4,244,Loyal Customers,10
14418,4,3,1937.25,5,1,4,514,Potential Loyalist,9
12783,2,6,1942.89,5,3,4,534,Loyal Customers,10
17337,151,4,1944.32,2,2,4,224,Loyal Customers,10
14653,1,7,1947.55,5,4,4,544,Champions,11
17554,1,5,1952.45,5,3,4,534,Loyal Customers,10
14498,43,5,1957.32,3,3,4,334,Loyal Customers,10
12584,4,9,1957.55,5,4,4,544,Champions,11
16341,25,4,1959.38,4,2,4,424,Loyal Customers,10
17218,4,10,1960.72,5,5,4,554,Champions,11
17790,27,14,1965.55,4,5,4,454,Champions,11
15493,33,5,1967.25,3,3,4,334,Loyal Customers,10
14462,66,11,1970.97,3,5,4,354,Loyal Customers,10
13590,11,6,1976.12,5,3,4,534,Loyal Customers,10
18204,71,3,1979.3,3,1,4,314,Potential Loyalist,9
17490,1,7,1988.99,5,4,4,544,Champions,11
13495,8,5,1990.12,5,3,4,534,Loyal Customers,10
13593,108,5,1990.28,2,3,4,234,Loyal Customers,10
17088,28,4,1991.01,4,2,4,424,Loyal Customers,10
17679,53,2,1992.11,3,1,4,314,Potential Loyalist,9
17827,5,5,1995.46,5,3,4,534,Loyal Customers,10
13630,5,7,1995.68,5,4,4,544,Champions,11
16698,227,2,1998.0,1,1,4,114,At Risk,4
12585,234,2,1999.81,1,1,4,114,At Risk,4
17612,53,6,2000.32,3,3,4,334,Loyal Customers,10
13305,4,10,2000.86,5,5,4,554,Champions,11
18188,15,3,2001.04,4,1,4,414,Potential Loyalist,9
16754,372,1,2002.4,1,1,4,114,At Risk,4
17082,33,2,2003.85,3,1,4,314,Potential Loyalist,9
14730,1,8,2005.06,5,4,4,544,Champions,11
16098,88,7,2005.63,2,4,4,244,Loyal Customers,10
15372,137,1,2007.4,2,1,4,214,Customers Needing Attention,6
15531,8,2,2007.44,5,1,4,514,Potential Loyalist,9
14506,17,5,2012.17,4,3,4,434,Loyal Customers,10
14188,31,6,2018.91,4,3,4,434,Loyal Customers,10
18219,3,10,2019.77,5,5,4,554,Champions,11
15341,81,1,2020.52,2,1,4,214,Customers Needing Attention,6
16875,67,5,2024.31,3,3,4,334,Loyal Customers,10
14544,24,2,2024.45,4,1,4,414,Potential Loyalist,9
16358,1,4,2024.95,5,2,5,525,Loyal Customers,10
18069,26,5,2026.77,4,3,5,435,Champions,11
16409,36,5,2028.88,3,3,5,335,Loyal Customers,10
17846,85,1,2033.1,2,1,5,215,Loyal Customers,10
17090,4,7,2041.85,5,4,5,545,Champions,11
14640,24,6,2042.15,4,3,5,435,Champions,11
14001,46,3,2043.08,3,1,5,315,Loyal Customers,10
13450,27,6,2043.72,4,3,5,435,Champions,11
14232,43,5,2043.93,3,3,5,335,Loyal Customers,10
17597,214,1,2044.37,1,1,5,115,At Risk,4
17625,18,4,2047.0,4,2,5,425,Loyal Customers,10
17086,7,6,2050.08,5,3,5,535,Champions,11
12948,16,7,2053.7,4,4,5,445,Champions,11
17667,66,5,2055.51,3,3,5,335,Loyal Customers,10
13126,5,8,2056.29,5,4,5,545,Champions,11
12518,1,5,2056.89,5,3,5,535,Champions,11
12610,23,5,2057.99,4,3,5,435,Champions,11
18241,10,17,2058.09,5,5,5,555,Champions,11
17861,3,8,2059.2,5,4,5,545,Champions,11
16281,72,1,2062.06,2,1,5,215,Loyal Customers,10
12928,35,5,2062.7,3,3,5,335,Loyal Customers,10
18231,192,5,2066.17,1,3,5,135,At Risk,4
14209,11,6,2067.13,5,3,5,535,Champions,11
14482,18,6,2068.15,4,3,5,435,Champions,11
14696,4,7,2076.92,5,4,5,545,Champions,11
18093,93,4,2083.42,2,2,5,225,Loyal Customers,10
14306,51,2,2083.42,3,1,5,315,Loyal Customers,10
16954,1,9,2085.08,5,4,5,545,Champions,11
18044,4,10,2085.65,5,5,5,555,Champions,11
14810,41,11,2087.88,3,5,5,355,Loyal Customers,10
12501,337,1,2089.68,1,1,5,115,At Risk,4
13297,8,4,2089.85,5,2,5,525,Loyal Customers,10
13571,13,12,2092.32,5,5,5,555,Champions,11
18283,4,16,2094.88,5,5,5,555,Champions,11
17191,28,7,2095.13,4,4,5,445,Champions,11
15815,64,5,2100.6,3,3,5,335,Loyal Customers,10
14515,18,6,2102.09,4,3,5,435,Champions,11
14461,148,3,2103.06,2,1,5,215,Loyal Customers,10
18173,87,4,2106.84,2,2,5,225,Loyal Customers,10
13265,53,5,2107.66,3,3,5,335,Loyal Customers,10
15834,70,4,2108.75,3,2,5,325,Loyal Customers,10
13517,60,3,2109.07,3,1,5,315,Loyal Customers,10
14407,107,6,2111.08,2,3,5,235,Loyal Customers,10
14691,31,5,2114.33,4,3,5,435,Champions,11
18008,70,9,2116.19,3,4,5,345,Loyal Customers,10
13632,25,5,2117.02,4,3,5,435,Champions,11
12560,5,3,2117.11,5,1,5,515,Loyal Customers,10
18061,22,10,2119.41,4,5,5,455,Champions,11
15058,25,11,2124.99,4,5,5,455,Champions,11
16407,13,10,2126.93,5,5,5,555,Champions,11
14360,32,4,2128.23,4,2,5,425,Loyal Customers,10
12909,40,5,2128.83,3,3,5,335,Loyal Customers,10
17400,126,5,2129.96,2,3,5,235,Loyal Customers,10
16379,4,4,2131.9,5,2,5,525,Loyal Customers,10
14828,197,3,2139.76,1,1,5,115,At Risk,4
16057,16,7,2140.22,4,4,5,445,Champions,11
12633,59,4,2140.63,3,2,5,325,Loyal Customers,10
13317,66,6,2140.92,3,3,5,335,Loyal Customers,10
17272,42,4,2144.53,3,2,5,325,Loyal Customers,10
13224,60,2,2150.85,3,1,5,315,Loyal Customers,10
16966,8,7,2151.72,5,4,5,545,Champions,11
13755,4,9,2154.68,5,4,5,545,Champions,11
12935,2,7,2156.45,5,4,5,545,Champions,11
16456,99,5,2158.37,2,3,5,235,Loyal Customers,10
12856,8,6,2162.68,5,3,5,535,Champions,11
14341,45,8,2166.38,3,4,5,345,Loyal Customers,10
15811,22,6,2171.32,4,3,5,435,Champions,11
16076,3,10,2173.53,5,5,5,555,Champions,11
16628,30,5,2183.04,4,3,5,435,Champions,11
15394,10,4,2183.54,5,2,5,525,Loyal Customers,10
14560,7,22,2184.13,5,5,5,555,Champions,11
13862,18,8,2187.31,4,4,5,445,Champions,11
13365,34,2,2191.22,3,1,5,315,Loyal Customers,10
16743,29,7,2191.84,4,4,5,445,Champions,11
17406,333,3,2194.22,1,1,5,115,At Risk,4
14776,51,11,2195.58,3,5,5,355,Loyal Customers,10
15123,7,2,2199.31,5,1,5,515,Loyal Customers,10
13680,1,4,2202.31,5,2,5,525,Loyal Customers,10
15179,18,5,2202.7,4,3,5,435,Champions,11
13831,16,6,2202.99,4,3,5,435,Champions,11
14226,29,5,2205.79,4,3,5,435,Champions,11
15797,113,4,2207.4,2,2,5,225,Loyal Customers,10
14211,53,9,2208.3,3,4,5,345,Loyal Customers,10
12653,149,2,2209.85,2,1,5,215,Loyal Customers,10
15373,8,12,2213.11,5,5,5,555,Champions,11
17696,38,8,2214.95,3,4,5,345,Loyal Customers,10
17591,73,7,2215.02,2,4,5,245,Loyal Customers,10
15722,36,5,2216.66,3,3,5,335,Loyal Customers,10
12876,58,2,2218.02,3,1,5,315,Loyal Customers,10
12755,281,2,2220.75,1,1,5,115,At Risk,4
12704,7,8,2220.84,5,4,5,545,Champions,11
13115,12,4,2225.18,5,2,5,525,Loyal Customers,10
14825,4,12,2226.91,5,5,5,555,Champions,11
17442,37,6,2227.26,3,3,5,335,Loyal Customers,10
18242,72,4,2232.49,2,2,5,225,Loyal Customers,10
14700,32,3,2235.3,4,1,5,415,Loyal Customers,10
16293,22,10,2236.74,4,5,5,455,Champions,11
15665,168,2,2242.01,2,1,5,215,Loyal Customers,10
15281,59,9,2245.05,3,4,5,345,Loyal Customers,10
16771,33,5,2246.81,3,3,5,335,Loyal Customers,10
15235,218,12,2247.51,1,5,5,155,At Risk,4
16782,10,13,2248.2,5,5,5,555,Champions,11
14432,10,6,2255.51,5,3,5,535,Champions,11
16209,89,5,2262.62,2,3,5,235,Loyal Customers,10
13527,34,7,2263.76,3,4,5,345,Loyal Customers,10
13700,26,10,2265.12,4,5,5,455,Champions,11
16735,79,5,2269.21,2,3,5,235,Loyal Customers,10
14466,29,7,2272.4,4,4,5,445,Champions,11
17768,8,3,2273.18,5,1,5,515,Loyal Customers,10
12782,5,5,2273.32,5,3,5,535,Champions,11
18257,39,8,2274.03,3,4,5,345,Loyal Customers,10
16550,109,5,2282.37,2,3,5,235,Loyal Customers,10
12684,8,7,2283.63,5,4,5,545,Champions,11
12615,2,4,2291.19,5,2,5,525,Loyal Customers,10
15704,140,4,2293.62,2,2,5,225,Loyal Customers,10
13704,5,9,2295.31,5,4,5,545,Champions,11
15105,18,7,2298.93,4,4,5,445,Champions,11
17211,27,8,2299.67,4,4,5,445,Champions,11
15785,33,5,2303.75,3,3,5,335,Loyal Customers,10
15288,43,5,2306.52,3,3,5,335,Loyal Customers,10
17954,5,12,2310.27,5,5,5,555,Champions,11
17313,31,1,2310.94,4,1,5,415,Loyal Customers,10
14290,11,5,2311.7,5,3,5,535,Champions,11
17838,27,5,2312.7,4,3,5,435,Champions,11
13994,4,6,2313.14,5,3,5,535,Champions,11
15755,10,6,2318.88,5,3,5,535,Champions,11
17744,4,6,2322.4,5,3,5,535,Champions,11
14239,43,11,2323.5,3,5,5,355,Loyal Customers,10
12483,17,8,2327.13,4,4,5,445,Champions,11
15270,16,7,2332.79,4,4,5,445,Champions,11
17434,2,7,2333.42,5,4,5,545,Champions,11
14309,8,9,2333.98,5,4,5,545,Champions,11
18259,25,3,2338.6,4,1,5,415,Loyal Customers,10
17188,11,7,2347.03,5,4,5,545,Champions,11
13908,80,4,2347.05,2,2,5,225,Loyal Customers,10
15140,52,7,2350.0,3,4,5,345,Loyal Customers,10
14502,20,11,2353.57,4,5,5,455,Champions,11
14440,8,5,2357.68,5,3,5,535,Champions,11
14030,18,8,2360.09,4,4,5,445,Champions,11
15370,41,7,2360.55,3,4,5,345,Loyal Customers,10
17634,36,9,2361.97,3,4,5,345,Loyal Customers,10
14493,7,5,2362.84,5,3,5,535,Champions,11
13394,2,8,2366.3,5,4,5,545,Champions,11
13722,132,3,2369.16,2,1,5,215,Loyal Customers,10
14930,109,3,2372.86,2,1,5,215,Loyal Customers,10
18065,6,14,2380.08,5,5,5,555,Champions,11
14554,10,4,2381.04,5,2,5,525,Loyal Customers,10
17530,1,10,2385.0,5,5,5,555,Champions,11
17071,28,9,2385.48,4,4,5,445,Champions,11
12352,36,8,2385.71,3,4,5,345,Loyal Customers,10
13141,85,5,2385.8,2,3,5,235,Loyal Customers,10
15980,89,3,2398.86,2,1,5,215,Loyal Customers,10
17589,60,4,2404.17,3,2,5,325,Loyal Customers,10
12397,36,2,2409.9,3,1,5,315,Loyal Customers,10
17722,96,4,2410.64,2,2,5,225,Loyal Customers,10
15527,19,8,2412.93,4,4,5,445,Champions,11
16143,3,6,2419.84,5,3,5,535,Champions,11
15089,10,6,2420.84,5,3,5,535,Champions,11
13658,10,5,2421.47,5,3,5,535,Champions,11
13949,3,6,2427.32,5,3,5,535,Champions,11
14163,87,4,2445.91,2,2,5,225,Loyal Customers,10
13588,16,9,2449.92,4,4,5,445,Champions,11
14842,44,4,2456.8,3,2,5,325,Loyal Customers,10
14315,45,6,2456.98,3,3,5,335,Loyal Customers,10
17682,10,6,2459.33,5,3,5,535,Champions,11
15750,3,8,2459.63,5,4,5,545,Champions,11
15932,4,8,2461.85,5,4,5,545,Champions,11
13784,10,11,2462.79,5,5,5,555,Champions,11
17131,5,5,2463.17,5,3,5,535,Champions,11
12517,28,5,2464.89,4,3,5,435,Champions,11
17164,33,7,2466.4,3,4,5,345,Loyal Customers,10
12455,73,6,2466.86,2,3,5,235,Loyal Customers,10
14766,8,6,2473.37,5,3,5,535,Champions,11
14659,9,9,2476.33,5,4,5,545,Champions,11
13507,3,4,2479.16,5,2,5,525,Loyal Customers,10
16710,19,10,2483.04,4,5,5,455,Champions,11
12913,5,5,2483.63,5,3,5,535,Champions,11
15271,7,15,2485.82,5,5,5,555,Champions,11
16477,64,7,2494.46,3,4,5,345,Loyal Customers,10
13975,31,6,2503.23,4,3,5,435,Champions,11
13695,31,15,2504.13,4,5,5,455,Champions,11
17449,2,7,2504.86,5,4,5,545,Champions,11
17314,25,8,2514.76,4,4,5,445,Champions,11
15245,134,3,2515.84,2,1,5,215,Loyal Customers,10
17700,17,4,2518.74,4,2,5,425,Loyal Customers,10
14701,11,9,2525.52,5,4,5,545,Champions,11
14808,40,8,2529.87,3,4,5,345,Loyal Customers,10
13471,1,4,2531.58,5,2,5,525,Loyal Customers,10
16912,29,11,2535.73,4,5,5,455,Champions,11
14243,9,10,2535.88,5,5,5,555,Champions,11
18075,23,10,2538.72,4,5,5,455,Champions,11
14334,17,8,2539.46,4,4,5,445,Champions,11
14546,5,5,2542.04,5,3,5,535,Champions,11
13344,68,3,2543.72,3,1,5,315,Loyal Customers,10
14676,31,6,2548.24,4,3,5,435,Champions,11
15572,5,7,2552.86,5,4,5,545,Champions,11
14397,3,19,2556.68,5,5,5,555,Champions,11
16308,38,4,2560.0,3,2,5,325,Loyal Customers,10
17317,46,3,2562.18,3,1,5,315,Loyal Customers,10
18245,7,7,2567.06,5,4,5,545,Champions,11
13136,56,5,2567.13,3,3,5,335,Loyal Customers,10
17655,11,7,2571.74,5,4,5,545,Champions,11
13883,11,5,2572.85,5,3,5,535,Champions,11
15033,5,10,2574.97,5,5,5,555,Champions,11
15485,30,3,2575.0,4,1,5,415,Loyal Customers,10
13911,57,9,2580.91,3,4,5,345,Loyal Customers,10
12600,29,10,2581.04,4,5,5,455,Champions,11
13895,28,4,2588.12,4,2,5,425,Loyal Customers,10
15782,10,3,2593.94,5,1,5,515,Loyal Customers,10
18260,173,6,2595.0,2,3,5,235,Loyal Customers,10
16919,156,11,2596.45,2,5,5,255,Loyal Customers,10
13644,16,4,2597.52,4,2,5,425,Loyal Customers,10
13983,30,12,2600.88,4,5,5,455,Champions,11
13422,64,1,2601.55,3,1,5,315,Loyal Customers,10
14408,11,7,2606.53,5,4,5,545,Champions,11
16241,10,13,2607.87,5,5,5,555,Champions,11
12520,79,5,2608.01,2,3,5,235,Loyal Customers,10
12726,28,7,2609.1,4,4,5,445,Champions,11
16255,17,8,2609.3,4,4,5,445,Champions,11
13021,4,9,2611.43,5,4,5,545,Champions,11
17346,4,15,2611.58,5,5,5,555,Champions,11
12836,59,4,2612.86,3,2,5,325,Loyal Customers,10
12708,30,10,2616.32,4,5,5,455,Champions,11
14262,8,8,2618.23,5,4,5,545,Champions,11
12625,212,2,2619.42,1,1,5,115,At Risk,4
18210,2,6,2621.38,5,3,5,535,Champions,11
17965,38,14,2622.57,3,5,5,355,Loyal Customers,10
15752,40,7,2628.93,3,4,5,345,Loyal Customers,10
16618,31,5,2630.64,4,3,5,435,Champions,11
13771,64,4,2631.7,3,2,5,325,Loyal Customers,10
18077,8,11,2633.01,5,5,5,555,Champions,11
17402,5,13,2633.85,5,5,5,555,Champions,11
15671,19,7,2635.49,4,4,5,445,Champions,11
13804,31,7,2635.79,4,4,5,445,Champions,11
15696,33,8,2644.46,4,4,5,445,Champions,11
13851,96,3,2651.46,2,1,5,215,Loyal Customers,10
17069,28,9,2655.22,4,4,5,445,Champions,11
12721,32,6,2656.13,4,3,5,435,Champions,11
14439,320,1,2661.24,1,1,5,115,At Risk,4
12360,52,3,2662.06,3,1,5,315,Loyal Customers,10
14713,9,11,2664.26,5,5,5,555,Champions,11
15606,61,9,2668.61,3,4,5,345,Loyal Customers,10
15321,71,3,2684.63,3,1,5,315,Loyal Customers,10
14732,8,8,2686.34,5,4,5,545,Champions,11
17386,8,6,2686.42,5,3,5,535,Champions,11
14107,52,7,2688.48,3,4,5,345,Loyal Customers,10
18097,8,6,2697.8,5,3,5,535,Champions,11
15521,40,8,2699.65,3,4,5,345,Loyal Customers,10
13971,19,8,2702.22,4,4,5,445,Champions,11
13654,43,6,2707.33,3,3,5,335,Loyal Customers,10
15796,1,8,2708.61,5,4,5,545,Champions,11
13285,23,4,2709.12,4,2,5,425,Loyal Customers,10
12840,144,4,2714.27,2,2,5,225,Loyal Customers,10
12380,22,4,2720.56,4,2,5,425,Loyal Customers,10
16003,30,5,2735.37,4,3,5,435,Champions,11
14121,4,4,2740.3,5,2,5,525,Loyal Customers,10
14125,11,3,2740.43,5,1,5,515,Loyal Customers,10
17213,40,7,2741.08,3,4,5,345,Loyal Customers,10
14903,21,5,2744.48,4,3,5,435,Champions,11
17504,206,9,2745.28,1,4,5,145,At Risk,4
14854,78,7,2749.89,2,4,5,245,Loyal Customers,10
13870,2,8,2751.25,5,4,5,545,Champions,11
14626,24,4,2757.07,4,2,5,425,Loyal Customers,10
16764,4,13,2758.25,5,5,5,555,Champions,11
15993,9,7,2759.77,5,4,5,545,Champions,11
15114,30,10,2760.56,4,5,5,455,Champions,11
16871,22,6,2761.49,4,3,5,435,Champions,11
13230,4,14,2763.41,5,5,5,555,Champions,11
15356,31,10,2766.5,4,5,5,455,Champions,11
13769,2,10,2771.87,5,5,5,555,Champions,11
12578,21,2,2772.26,4,1,5,415,Loyal Customers,10
14112,23,7,2774.17,4,4,5,445,Champions,11
12388,16,6,2780.66,4,3,5,435,Champions,11
17644,1,11,2782.23,5,5,5,555,Champions,11
17739,12,7,2786.05,5,4,5,545,Champions,11
16316,64,8,2786.16,3,4,5,345,Loyal Customers,10
12758,117,2,2791.59,2,1,5,215,Loyal Customers,10
18230,9,7,2797.6,5,4,5,545,Champions,11
13735,25,4,2804.39,4,2,5,425,Loyal Customers,10
16081,56,5,2806.9,3,3,5,335,Loyal Customers,10
12356,23,3,2811.43,4,1,5,415,Loyal Customers,10
15984,3,10,2816.97,5,5,5,555,Champions,11
13174,16,3,2817.03,4,1,5,415,Loyal Customers,10
14572,3,7,2818.64,5,4,5,545,Champions,11
17596,23,7,2827.93,4,4,5,445,Champions,11
14852,58,6,2836.69,3,3,5,335,Loyal Customers,10
14711,10,11,2838.2,5,5,5,555,Champions,11
14535,60,3,2841.09,3,1,5,315,Loyal Customers,10
12408,33,5,2844.65,3,3,5,335,Loyal Customers,10
16928,80,17,2846.35,2,5,5,255,Loyal Customers,10
12473,29,5,2848.23,4,3,5,435,Champions,11
17728,4,3,2860.71,5,1,5,515,Loyal Customers,10
18145,13,4,2861.55,5,2,5,525,Loyal Customers,10
12685,28,6,2863.08,4,3,5,435,Champions,11
15628,5,9,2865.64,5,4,5,545,Champions,11
13901,72,5,2867.2,2,3,5,235,Loyal Customers,10
14005,10,5,2874.72,5,3,5,535,Champions,11
16633,17,6,2878.15,4,3,5,435,Champions,11
14251,2,5,2879.7,5,3,5,535,Champions,11
15673,88,4,2881.02,2,2,5,225,Loyal Customers,10
18144,8,12,2888.75,5,5,5,555,Champions,11
12438,14,2,2906.85,4,1,5,415,Loyal Customers,10
12906,12,5,2919.81,5,3,5,535,Champions,11
17512,29,10,2920.04,4,5,5,455,Champions,11
17924,12,7,2921.55,5,4,5,545,Champions,11
14530,26,6,2925.91,4,3,5,435,Champions,11
14032,2,11,2929.84,5,5,5,555,Champions,11
14868,3,8,2939.64,5,4,5,545,Champions,11
17444,148,3,2940.04,2,1,5,215,Loyal Customers,10
14146,9,5,2949.57,5,3,5,535,Champions,11
17084,35,2,2949.75,3,1,5,315,Loyal Customers,10
14639,52,6,2952.34,3,3,5,335,Loyal Customers,10
17659,17,12,2954.75,4,5,5,455,Champions,11
16497,50,6,2965.69,3,3,5,335,Loyal Customers,10
16393,2,13,2972.55,5,5,5,555,Champions,11
15854,4,12,2974.65,5,5,5,555,Champions,11
13451,26,5,2976.15,4,3,5,435,Champions,11
15687,9,9,2981.5,5,4,5,545,Champions,11
12670,10,5,2986.15,5,3,5,535,Champions,11
14307,89,6,2995.72,2,3,5,235,Loyal Customers,10
12916,139,4,2996.25,2,2,5,225,Loyal Customers,10
12395,19,12,2998.28,4,5,5,455,Champions,11
15861,12,8,3000.36,5,4,5,545,Champions,11
12598,10,8,3002.68,5,4,5,545,Champions,11
15514,12,11,3003.14,5,5,5,555,Champions,11
12754,236,3,3010.74,1,1,5,115,At Risk,4
18094,82,7,3017.3,2,4,5,245,Loyal Customers,10
13631,100,11,3021.77,2,5,5,255,Loyal Customers,10
16678,3,12,3025.24,5,5,5,555,Champions,11
17799,22,10,3026.08,4,5,5,455,Champions,11
16709,85,5,3029.87,2,3,5,235,Loyal Customers,10
16156,9,9,3032.24,5,4,5,545,Champions,11
16607,18,14,3038.67,4,5,5,455,Champions,11
14456,5,9,3048.88,5,4,5,545,Champions,11
16940,52,3,3049.88,3,1,5,315,Loyal Customers,10
16218,30,7,3054.87,4,4,5,445,Champions,11
16686,47,7,3058.33,3,4,5,345,Loyal Customers,10
18272,3,6,3067.73,5,3,5,535,Champions,11
14565,96,4,3073.77,2,2,5,225,Loyal Customers,10
12910,23,8,3075.04,4,4,5,445,Champions,11
16905,5,7,3085.48,5,4,5,545,Champions,11
13362,9,4,3085.49,5,2,5,525,Loyal Customers,10
16326,6,14,3085.96,5,5,5,555,Champions,11
15998,37,5,3089.97,3,3,5,335,Loyal Customers,10
